title,original_title,date,duration,categories,countries,star_rating,notes,reviews,directors,actors,composers,summary,url_thumbnail,url_reviews,url_similar_movies
Hope and Glory (La Guerre a sept ans),Hope and Glory,7 mai 2018,1h 53min,Guerre,"Grande-Bretagne,U.S.A.","3,6",328,44,John Boorman,"Sebastian Rice Edwards,Geraldine Muir,Sarah Miles,David Hayman,Ian Bannen,Colin Higgins,Charley Boorman,Andrew Bicknell,Arthur Cox,William Armstrong,Gerald James,Sammi Davis,Derrick O'Connor,Jean-Marc Barr,Susan Wooldridge,Katrine Boorman,Amelda Brown,Jill Baker,Shelagh Fraser",Peter Martin,"Le 3 Septembre 1939, l'Angleterre entre en guerre. Bill Rohan voit son père partir. Il reste avec sa mère, ses tantes et ses deux sœurs. La nuit, c'est la fête: sirènes, explosions",https://fr.web.img5.acsta.net/c_310_420/pictures/14/04/22/12/04/420898.jpg,https://www.allocine.fr/film/fichefilm-2896/critiques/spectateurs/,https://www.allocine.fr/film/fichefilm-2896/similaire/
Dolls : Les Poupées,Dolls,3 février 2015,1h 17min,Epouvante-horreur,U.S.A.,"3,4",282,53,Stuart Gordon,"Ian Patrick Williams,Carolyn Purdy-Gordon,Carrie Lorraine,Guy Rolfe,Hilary Mason,Bunty Bailey,Cassie Stuart,Stephen Lee",Fuzzbee Morse,"Sur la route des vacances, David Bower, sa future épouse Rosemary et sa fille Judy sont surpris par un violent orage, qui les contraint à s'arrêter sur le bord de la route. Ils tro",https://fr.web.img6.acsta.net/c_310_420/medias/nmedia/18/71/49/07/19136090.jpg,https://www.allocine.fr/film/fichefilm-122017/critiques/spectateurs/,https://www.allocine.fr/film/fichefilm-122017/similaire/
Extrême préjudice,Extreme Prejudice,1 août 2017,1h 36min,"Action,Policier",U.S.A.,"3,1",173,26,Walter Hill,"Nick Nolte,Powers Boothe,Michael Ironside,Maria Conchita Alonso,Rip Torn,Clancy Brown,William Forsythe,Matt Mulhern,Larry B. Scott,John Dennis Johnston,Luis Contreras,Lin Shaye",Jerry Goldsmith,"Texas ranger, Jack Benteen est chargé de lutter contre le trafic de drogue et l'immigration clandestine à la frontière mexicaine. A la tête de ses truands, Cash Bailey est l'ami d'",https://fr.web.img3.acsta.net/c_310_420/medias/nmedia/18/62/84/91/18655269.jpg,https://www.allocine.fr/film/fichefilm-39155/critiques/spectateurs/,https://www.allocine.fr/film/fichefilm-39155/similaire/
Jardins de pierre,Gardens of Stone,6 janvier 1988,1h 51min,"Drame,Romance,Guerre",U.S.A.,"3,6",239,26,Francis Ford Coppola,"James Caan,Anjelica Huston,D.B. Sweeney,James Earl Jones,Dean Stockwell,Mary Stuart Masterson,Dick Anthony Williams,Lonette McKee,Sam Bottoms,Elias Koteas,Laurence Fishburne,Casey Siemaszko,Peter Masterson,Carlin Glynn,Erik Holland,Bill Graham,Terrence Currier",Carmine Coppola,"1969 en Virginie. Dans le cimetière d'Arlington, immense ""jardin de pierre"", Jackie Willow est inhumé avec quinze de ses camarades. Le sergent Hazard, présent à la cérémonie, retra",https://fr.web.img6.acsta.net/c_310_420/medias/nmedia/18/36/26/99/18857468.jpg,https://www.allocine.fr/film/fichefilm-3047/critiques/spectateurs/,https://www.allocine.fr/film/fichefilm-3047/similaire/
On se calme et on boit frais à Saint-Tropez,On se calme et on boit frais à Saint-Tropez,7 janvier 2018,1h 30min,Comédie,France,"1,4",119,28,Max Pécas,"Noëlle Noblecourt,Eric Reynaud,Brigitte Lahaie,Daniel Derval,Marcel Philippot,Valérie Cinotto",Bob Brault,Un jeune étudiant part en vacances sur la Côte d'Azur alors qu'il est censé préparer ses examens dans la maision familiale en Bretagne.,https://fr.web.img4.acsta.net/c_310_420/medias/nmedia/18/65/74/62/18886024.jpg,https://www.allocine.fr/film/fichefilm-51317/critiques/spectateurs/,https://www.allocine.fr/film/fichefilm-51317/similaire/
Opéra,Opera,8 octobre 1989,1h 48min,"Epouvante-horreur,Thriller",Italie,"3,5",305,42,Dario Argento,"Cristina Marsillach,Ian Charleson,Urbano Barberini,Daria Nicolodi,Coralina Cataldi-Tassoni,Antonella Vitale,William McNamara,Barbara Cupisti,Antonino Iuorio,Carola Stagnaro,Michele Soavi","Brian Eno,Claudio Simonetti,Bill Wyman,Roger Eno,Steel Grave","Suite à l’accident de la cantatrice principale, une jeune chanteuse lyrique, Betty, est choisie pour interpréter le rôle de Lady Macbeth dans l’opéra de Verdi, œuvre ayant la réput",https://fr.web.img5.acsta.net/c_310_420/pictures/23/09/01/17/12/0393367.jpg,https://www.allocine.fr/film/fichefilm-5011/critiques/spectateurs/,https://www.allocine.fr/film/fichefilm-5011/similaire/
Histoire de fantômes chinois,Sien nui yau wan,20 décembre 2000,1h 30min,"Action,Comédie,Romance",Hong-Kong,"3,7",213,23,Siu-Tung Ching,"Wo Ma,Siu Ming Lau,Leslie Cheung,Wong Tsu Hsien,Joey Wang,Ma Wu,Elvis Tsui,Wai Lam","Romeo Díaz,James Wong (II)","Ning, jeune collecteur de créances, parcourt pendant deux ans la Chine moyenâgeuse avec son chien Lingot d'or. Il aime Lan, mais celle-ci, lassée de ne pas le voir aussi souvent qu",https://fr.web.img6.acsta.net/c_310_420/pictures/17/11/30/12/48/3827217.jpg,https://www.allocine.fr/film/fichefilm-26998/critiques/spectateurs/,https://www.allocine.fr/film/fichefilm-26998/similaire/
Creepshow 2,Creepshow 2,13 décembre 2016,1h 25min,Epouvante-horreur,U.S.A.,"2,8",303,51,Michael Gornick,"Lois Chiles,George Kennedy,Dorothy Lamour,Tom Savini,Holt McCallany,Dean Smith (II)",Rick Wakeman,Plusieurs histoires horrifiques écrites par des maîtres du genre : une nappe gluante à la surface d'un lac engloutit de jeunes innocents; une femme adultère est poursuivie par un a,https://fr.web.img3.acsta.net/c_310_420/medias/nmedia/18/63/12/05/18673813.jpg,https://www.allocine.fr/film/fichefilm-54915/critiques/spectateurs/,https://www.allocine.fr/film/fichefilm-54915/similaire/
Masques,Masques,11 février 1987,1h 40min,"Comédie dramatique,Policier",France,"3,6",337,49,Claude Chabrol,"Philippe Noiret,Robin Renucci,Bernadette Lafont,Monique Chaumette,Henri Attal,Anne Brochet,Roger Dumas (II),Pierre-François Dumeniaud,Renée Dennsy,Dominique Zardi",Matthieu Chabrol,Le célèbre présentateur-producteur de télévision Christian Legagneur est sollicité par un jeune journaliste Roland Wolf qui désire écrire un livre sur lui. Legagneur invite le jeun,https://fr.web.img6.acsta.net/c_310_420/medias/nmedia/00/02/52/20/affiche.jpg,https://www.allocine.fr/film/fichefilm-429/critiques/spectateurs/,https://www.allocine.fr/film/fichefilm-429/similaire/
Les Barbarians,The Barbarians,8 juillet 1987,1h 37min,"Aventure,Fantastique","U.S.A.,Italie","2,2",162,33,Ruggero Deodato,"Peter Paul,David Paul,Richard Lynch,Eva LaRue,Virginia Bryant,Sheeba Alahani,Michael Berryman",Pino Donaggio,"Deux frères orphelins sont séparés à la naissance et réduits en esclavage. Devenus gladiateurs, ils sont contraints de s'affronter dans l'arène mais refusent le combat. Les deux fr",https://fr.web.img6.acsta.net/c_310_420/medias/nmedia/18/36/07/61/19485158.jpg,https://www.allocine.fr/film/fichefilm-108923/critiques/spectateurs/,https://www.allocine.fr/film/fichefilm-108923/similaire/
Le Justicier braque les dealers,Death Wish 4 : The Crackdown,23 mars 1988,,"Action,Drame,Thriller",U.S.A.,"2,1",172,27,Jack Lee Thompson,"Charles Bronson,Kay Lenz,John P. Ryan,Perry Lopez,George Dickerson,Danny Trejo,Tom Everett,Tim Russ,Mike Moroff,Dan Ferro","John Bisharat,Paul McCallum,Valentine McCallum,Robert O. Ragland","Paul Kersey vit désormais avec Karen et la fille de celle-ci, Erica. Mais l’adolescente succombe à une overdose. Paul ne tarde pas à identifier et à abattre le dealer responsable. ",https://fr.web.img5.acsta.net/c_310_420/medias/nmedia/18/36/11/69/19485876.jpg,https://www.allocine.fr/film/fichefilm-47619/critiques/spectateurs/,https://www.allocine.fr/film/fichefilm-47619/similaire/
Boire et déboires,Blind Date,9 septembre 1987,1h 36min,Comédie,U.S.A.,"2,9",491,47,Blake Edwards,"Bruce Willis,Kim Basinger,John Larroquette,William Daniels,George Coe,Mark Blum,Phil Hartman,Stephanie Faracy,Alice Hirson,Graham Stark,Joyce van Patten,Jeannie Elias,Georgann Johnson,Sab Shimono,Momo Yashima",Henry Mancini,"Walter davis, ancien artiste devenu analyste dans une importante société financière, rencontre Nadia par l'intermédiaire de son frère Ted. Mais celle-ci est extrèment sensible à l'",https://fr.web.img4.acsta.net/c_310_420/medias/nmedia/18/71/30/11/19199625.jpg,https://www.allocine.fr/film/fichefilm-2649/critiques/spectateurs/,https://www.allocine.fr/film/fichefilm-2649/similaire/
Radio Days,Radio Days,20 mai 1987,1h 28min,Comédie,U.S.A.,"3,7",525,47,Woody Allen,"Dianne Wiest,Mia Farrow,Seth Green,Julie Kavner,Josh Mostel,Michael Tucker,Todd Field,Jeff Daniels,Wallace Shawn,Kenneth Mars,Danny Aiello,Robert Joy,Larry David,Kitty Carlisle,Mercedes Ruehl,Tony Roberts,Diane Keaton,Mike Starr,Martin Sherman",,"La radio a joué, dans les années trente, un rôle privilegié dans la vie de millions d'Américains. ""Radio Days"" est un hommage a cette ère légendaire. Ses héros sont une famille d'o",https://fr.web.img3.acsta.net/c_310_420/medias/nmedia/18/73/65/14/19210414.jpg,https://www.allocine.fr/film/fichefilm-2564/critiques/spectateurs/,https://www.allocine.fr/film/fichefilm-2564/similaire/
Pelle le conquérant,Pelle Erobreren,2 novembre 1988,2h 37min,Drame,"Danemark,Suède","3,9",170,22,Bille August,"Max von Sydow,Erik Paaske,Björn Granath,Axel Strobye,Pelle Hvenegaard,Astrid Villalme,Troels Asmussen,Karen Wegener,Kristina Törnqvist,Sofie Gråbøl",Stefan Nilsson,"Suède, à la toute fin du 19ème siècle. Pour échapper à la misère, le jeune Pelle et son vieux père, Lasse, embarquent pour le Danemark où ils espèrent connaître une vie meilleure. ",https://fr.web.img3.acsta.net/c_310_420/medias/nmedia/18/64/04/27/18747730.jpg,https://www.allocine.fr/film/fichefilm-37988/critiques/spectateurs/,https://www.allocine.fr/film/fichefilm-37988/similaire/
Le Secret de mon succès,The Secret of my succe$s,26 avril 2020,1h 50min,Comédie,U.S.A.,"3,3",243,31,Herbert Ross,"Michael J. Fox,Helen Slater,Richard Jordan,Margaret Whitton,John Pankow,Christopher Murney,Gerry Bamman,Fred Gwynne,Carol Ann Susi,Elizabeth Franz,Susan Kellermann,Barton Heyman",David Foster (II),"Après l'obtention de son diplôme, l’ambitieux et talentueux Brantley décide de quitter son Kansas natal pour aller tenter sa chance à New York. Il ne tarde pas à gravir les échelon",https://fr.web.img4.acsta.net/c_310_420/medias/nmedia/18/71/07/14/19122350.jpg,https://www.allocine.fr/film/fichefilm-42740/critiques/spectateurs/,https://www.allocine.fr/film/fichefilm-42740/similaire/
Etroite surveillance,Stakeout,13 août 2002,1h 54min,"Action,Comédie",U.S.A.,"3,8",269,28,John Badham,"Madeleine Stowe,Richard Dreyfuss,Emilio Estevez,Forest Whitaker,Aidan Quinn,Dan Lauria,Ian Tracey,Earl Billings,Jackson Davies,J.J. Makaro",Arthur B. Rubinstein,"Après qu'un meutrier se soit évadé de prison, tout ses contacts à l'extérieur sont placés sous surveillance. Son ex-petite amie, Maria, se retrouve suivie par 4 policiers, dont Chr",https://fr.web.img6.acsta.net/c_310_420/medias/nmedia/18/72/21/43/19252284.jpg,https://www.allocine.fr/film/fichefilm-43655/critiques/spectateurs/,https://www.allocine.fr/film/fichefilm-43655/similaire/
L'Ami de mon amie,L'Ami de mon amie,26 août 1987,1h 42min,Comédie dramatique,France,"3,9",267,30,Eric Rohmer,"Sophie Renoir,Emmanuelle Chaulet,Eric Viellard,François-Eric Gendron,Anne-Laure Meury",Jean-Louis Valéro,"Suivant le proverbe ""les amis de mes amis sont mes amis"", ce dernier exemple de ""Comédies et Proverbes"" d'Eric Rohmer conte les aventures sentimentales croisées d'un groupe de jeun",https://fr.web.img6.acsta.net/c_310_420/medias/nmedia/18/73/83/09/19217979.jpg,https://www.allocine.fr/film/fichefilm-2638/critiques/spectateurs/,https://www.allocine.fr/film/fichefilm-2638/similaire/
September,September,9 mars 1988,1h 22min,Comédie dramatique,"Brésil,U.S.A.","3,1",214,31,Woody Allen,"Dianne Wiest,Mia Farrow,Elaine Stritch,Denholm Elliott,Sam Waterston,Jack Warden,Ira Wheeler,Jane Cecil,Rosemary Murphy",,Six personnes sont reunies dans une maison de campagne du Vermont a la fin de l'ete. Entre chacune d'elles des liens intenses et affectifs et une impossibilite totale a communiquer,https://fr.web.img2.acsta.net/c_310_420/medias/nmedia/18/35/11/70/19203687.jpg,https://www.allocine.fr/film/fichefilm-3295/critiques/spectateurs/,https://www.allocine.fr/film/fichefilm-3295/similaire/
Epidemic,Epidemic,30 novembre 1988,1h 46min,"Drame,Epouvante-horreur",Danemark,"2,6",178,34,Lars von Trier,"Allan de Waal,Ole Ernst,Michael Gelting,Colin Gilder,Svend Ali Hamann,Claes Kastholm Hansen,Ib Hansen,Lars von Trier,Udo Kier",Peter Bach,"Un réalisateur et son scénariste se lancent dans l'écriture d'un long métrage qui a pour thème la propagation d'une épidémie. Mais au cours de la préparation de ce film, leur ficti",https://fr.web.img2.acsta.net/c_310_420/pictures/23/02/27/09/32/0948636.jpg,https://www.allocine.fr/film/fichefilm-4119/critiques/spectateurs/,https://www.allocine.fr/film/fichefilm-4119/similaire/
Angoisse,Angoixa,17 mai 2012,1h 29min,"Epouvante-horreur,Thriller",Espagne,"3,7",195,34,Bigas Luna,"Zelda Rubinstein,Michael Lerner,Talia Paul,Angel Jove,Clara Pastor,Isabel Garcia Lorca,Janet Porter",José Manuel Pagán,"Deux lyceennes, Patty et Linda, assistent, en degustant du pop corn, a la seance en matinee d'un film d'horreur. Sur l'ecran, Alice a l'aide de ses pouvoirs hypnotiques tente de sa",https://fr.web.img5.acsta.net/c_310_420/medias/nmedia/18/73/30/03/19197391.jpg,https://www.allocine.fr/film/fichefilm-3750/critiques/spectateurs/,https://www.allocine.fr/film/fichefilm-3750/similaire/
Les Mois d'avril sont meurtriers,Les Mois d'avril sont meurtriers,15 avril 1987,1h 28min,Policier,France,"3,7",70,21,Laurent Heynemann,"Jean-Pierre Marielle,Jean-Pierre Bisson,François Berléand,Brigitte Roüan,Nils Tavernier,Guylène Péan,Dominique Bernard,Yann Epstein,Maite Nahyr",Philippe Sarde,"Fred est un policier rigoureux passionne de justice. Une longue carriere bien remplie et sans tache a la P.J. ou il s'est specialise dans les petites ""affaires"". Cependant, sa fill",https://fr.web.img6.acsta.net/c_310_420/medias/nmedia/18/71/48/91/19136025.jpg,https://www.allocine.fr/film/fichefilm-953/critiques/spectateurs/,https://www.allocine.fr/film/fichefilm-953/similaire/
Good morning Babilonia,"Good morning, Babylon",30 juin 2022,1h 58min,Comédie dramatique,"Italie,U.S.A.,France","3,6",102,23,"Paolo Taviani,Vittorio Taviani","Vincent Spano,Joaquim de Almeida,Greta Scacchi,Desiree Nosbusch,Charles Dance,Bérangère Bonvoisin,Brian Freilino,Andrea Prodan,Omero Antonutti,Domenico Fiore",Nicola Piovani,"Pour sauver de la faillite la vieille entreprise familiale de restauration de monuments, Andrea et Nicola partent faire fortune aux Amériques. Plein d'enthousiasme, les deux frères",https://fr.web.img3.acsta.net/c_310_420/medias/nmedia/images/affiches/005575.jpg,https://www.allocine.fr/film/fichefilm-2558/critiques/spectateurs/,https://www.allocine.fr/film/fichefilm-2558/similaire/
Le Retour des morts-vivants 2,Return of the Living Dead Part II,29 mai 2017,1h 29min,"Comédie,Epouvante-horreur",U.S.A.,"2,4",184,30,Ken Wiederhorn,"Michael Kenworthy,Thor Van Lingen,Jason Hogan,James Karen,Thom Mathews,Suzanne Snyder,Marsha Dietlein,Suzan Stadner,Jonathan Terry,Dana Ashbrook",J. Peter Robinson,Une bande d'adolescents laisse échapper un gaz mystérieux qui réveille tous les morts du cimetière tout proche. Ils ne veulent plus qu'une chose : manger leur cerveau.,https://fr.web.img4.acsta.net/c_310_420/medias/nmedia/18/76/60/76/19293203.jpg,https://www.allocine.fr/film/fichefilm-58335/critiques/spectateurs/,https://www.allocine.fr/film/fichefilm-58335/similaire/
Blue Velvet,Blue Velvet,21 janvier 1987,2h 00min,"Policier,Drame,Thriller",U.S.A.,"3,9",9169,346,David Lynch,"Isabella Rossellini,Kyle MacLachlan,Dennis Hopper,Laura Dern,Hope Lange,Dean Stockwell,George Dickerson,Priscilla Pointer,Frances Bay,Brad Dourif,Jack Nance,J. Michael Hunter",Angelo Badalamenti,"Il se passe quelque chose d’étrange derrière les palissades blanches de Lumberton, Caroline du Nord. Après avoir fait la découverte d’une oreille humaine coupée dans un champ, Jeff",https://fr.web.img6.acsta.net/c_310_420/pictures/20/02/28/09/16/1963135.jpg,https://www.allocine.fr/film/fichefilm-2461/critiques/spectateurs/,https://www.allocine.fr/film/fichefilm-2461/similaire/
Tenue de soirée,Tenue de soirée,23 avril 1986,1h 24min,"Comédie,Comédie dramatique,Drame",France,"3,6",6776,166,Bertrand Blier,"Gérard Depardieu,Michel Blanc,Miou-Miou,Jean-Pierre Marielle,Bruno Cremer,Jean-François Stévenin,Mylène Demongeot,Michel Pilorge,Michel Such,Michel Creton,Caroline Sihol,Jean-Yves Berteloot,Maurice Travail,Bernard Farcy",Serge Gainsbourg,"Antoine est fou de Monique qui n’éprouve pas d’amour envers son compagnon. Antoine va donc désespéramment se confier à son ami Bob qui va l’écouter attentivement, car ce dernier es",https://fr.web.img5.acsta.net/c_310_420/pictures/23/01/18/18/15/1620543.jpg,https://www.allocine.fr/film/fichefilm-1705/critiques/spectateurs/,https://www.allocine.fr/film/fichefilm-1705/similaire/
La Couleur de l'argent,The Color of Money,11 mars 1987,1h 59min,Drame,U.S.A.,"3,5",2515,164,Martin Scorsese,"Paul Newman,Tom Cruise,Mary Elizabeth Mastrantonio,John Turturro,Forest Whitaker,Helen Shaver,Bill Cobbs,Alvin Anastasia,Randall Arney,Elizabeth Bracco,Vito D'Ambrosio,Ron Dean,Paul Geier","Robbie Robertson,Eric Clapton","Un champion de billard, ex-arnaqueur invétéré, est devenu représentant en alcools. Quand il fait la connaissance d'un jeune joueur de billard prometteur, les vieux démons remontent",https://fr.web.img2.acsta.net/c_310_420/medias/nmedia/18/63/74/16/18700646.jpg,https://www.allocine.fr/film/fichefilm-34014/critiques/spectateurs/,https://www.allocine.fr/film/fichefilm-34014/similaire/
Le Château dans le ciel,Tenku no shiro Rapyuta,15 janvier 2003,2h 04min,"Aventure,Animation,Famille,Fantastique",Japon,"4,3",30471,476,,,,"Qui est vraiment Sheeta, la petite fille porteuse d’une pierre en pendentif aux pouvoirs magiques qui suscite bien des convoitises ? Retenue prisonnière à bord d’un dirigeable, l’e",https://fr.web.img4.acsta.net/c_310_420/medias/nmedia/00/02/55/80/affiche.jpg,https://www.allocine.fr/film/fichefilm-40133/critiques/spectateurs/,https://www.allocine.fr/film/fichefilm-40133/similaire/
Top Gun,Top Gun,17 septembre 1986,1h 50min,"Action,Drame,Romance",U.S.A.,"3,1",183186,627,Tony Scott,"Tom Cruise,Kelly McGillis,Tom Skerritt,Val Kilmer,Anthony Edwards,Meg Ryan,Michael Ironside,Rick Rossovich,Tim Robbins,John Stockwell,Clarence Gilyard,James Tolkan,Adrian Pasdar,Whip Hubley,Barry Tubb,Duke Stroud,Frank Pesce","Giorgio Moroder,Harold Faltermeyer","Jeune as du pilotage et tête brûlée d'une école réservée à l'élite de l'aéronavale US (""Top Gun""), Pete Mitchell, dit ""Maverick"", tombe sous le charme d'une instructrice alors qu'i",https://fr.web.img4.acsta.net/c_310_420/pictures/15/06/12/12/58/422779.jpg,https://www.allocine.fr/film/fichefilm-2133/critiques/spectateurs/,https://www.allocine.fr/film/fichefilm-2133/similaire/
Le Nom de la Rose,Le Nom de la Rose,17 décembre 1986,2h 12min,"Aventure,Policier,Drame,Thriller","France,Allemagne,Italie","4,2",37919,528,Jean-Jacques Annaud,"Sean Connery,Christian Slater,Helmut Qualtinger,Elya Baskin,Valentina Vargas,Ron Perlman,F. Murray Abraham,Michael Lonsdale,William Hickey,Feodor Chaliapin Jr,Michael Habeck,Urs Althaus,Leopoldo Trieste,Kim Rossi Stuart,Vernon Dobtcheff,Andrew Birkin,Volker Prechtel,Donald O'Brien,Peter Berling,Ludger Pistor,Peter Welz",James Horner,"En l'an 1327, dans une abbaye bénédictine, des moines disparaissent. Un franciscain, Guillaume de Baskerville aidé du jeune novice Adso von Melk mène l'enquête. C'est l'époque où l",https://fr.web.img5.acsta.net/c_310_420/pictures/24/01/15/09/29/2996778.jpg,https://www.allocine.fr/film/fichefilm-2402/critiques/spectateurs/,https://www.allocine.fr/film/fichefilm-2402/similaire/
Platoon,Platoon,25 mars 1987,2h 00min,"Drame,Guerre","Grande-Bretagne,U.S.A.","4,2",22086,579,Oliver Stone,"Charlie Sheen,Tom Berenger,Willem Dafoe,Forest Whitaker,Francesco Quinn,John C. McGinley,Richard Edson,Kevin Dillon,Reggie Johnson,Johnny Depp,Mark Moses,Chris Pedersen,Tony Todd,David Neidorf,Keith David,Dale Dye,Nick Nicholson,Paul Sanchez","Georges Delerue,Stephen Foster","Septembre 1967: Chris Taylor, dix-neuf ans, rejoint la compagnie Bravo du 25ème régiment d'infanterie, près de la frontière cambodgienne. Chris, issu d'une famille bourgeoise s'est",https://fr.web.img2.acsta.net/c_310_420/pictures/18/06/21/14/56/3456215.jpg,https://www.allocine.fr/film/fichefilm-29700/critiques/spectateurs/,https://www.allocine.fr/film/fichefilm-29700/similaire/
La Mouche,The Fly,21 janvier 1987,1h 36min,"Fantastique,Epouvante-horreur,Science Fiction","Grande-Bretagne,Canada,U.S.A.","3,9",21519,511,David Cronenberg,"Jeff Goldblum,Geena Davis,John Getz,Leslie Carlson,George Chuvalo,David Cronenberg,Joy Boushel,Michael Copeman",Howard Shore,"Seth Brundle est un jeune biologiste très doué. Après avoir fait ses premières armes dans une brillante équipe, il se décide à travailler seul. Il met au point une invention qui do",https://fr.web.img4.acsta.net/c_310_420/medias/nmedia/18/65/16/97/18952914.jpg,https://www.allocine.fr/film/fichefilm-2460/critiques/spectateurs/,https://www.allocine.fr/film/fichefilm-2460/similaire/
9 semaines 1/2,Nine 1/2 weeks,16 avril 1986,1h 55min,"Drame,Erotique",U.S.A.,"2,7",1296,93,Adrian Lyne,"Mickey Rourke,Kim Basinger,Margaret Whitton,David Margulies,Christine Baranski,Karen Young,Olek Krupa,Dan Lauria,Corey Parker,Michael Margotta,Roderick Cook,Ronnie Wood",Jack Nitzsche,"Elizabeth, divorcée, travaille à la Spring Street Gallery, une galerie d'art de New York. C'est en faisant ses courses chez un épicier chinois qu'un homme la remarque et provoque c",https://fr.web.img3.acsta.net/c_310_420/medias/nmedia/18/64/48/22/19106212.jpg,https://www.allocine.fr/film/fichefilm-30291/critiques/spectateurs/,https://www.allocine.fr/film/fichefilm-30291/similaire/
Stand by Me,Stand by Me,25 février 1987,1h 25min,"Aventure,Drame",U.S.A.,"4,0",5290,320,Rob Reiner,"River Phoenix,Richard Dreyfuss,Corey Feldman,Jerry O'Connell,Kiefer Sutherland,John Cusack,Wil Wheaton,Casey Siemaszko,Marshall Bell,Bruce Kirby,Frances Lee McCain,Bradley Gregg,Jason Oliver,Chance Quinn,Dick Durock,William Bronder,Art Burke,Gary Riley",Jack Nitzsche,"Un événement peu ordinaire va marquer la vie du jeune Gordie Lachance. Au cours de l’été 1959, un adolescent a disparu mystérieusement dans l'Oregon. Gordie et ses inséparables cop",https://fr.web.img6.acsta.net/c_310_420/pictures/14/07/31/11/00/396977.jpg,https://www.allocine.fr/film/fichefilm-2495/critiques/spectateurs/,https://www.allocine.fr/film/fichefilm-2495/similaire/
Hitcher,The Hitcher,25 juin 1986,1h 37min,"Epouvante-horreur,Thriller",U.S.A.,"3,7",1414,132,Robert Harmon,"Rutger Hauer,C. Thomas Howell,Jennifer Jason Leigh,Jeffrey DeMunn,John M. Jackson,Billy Green Bush,Jack Thibeau,Armin Shimerman,Gene Davis,Jon Van Ness,Henry Darrow,Tom Spratley,Colin Campbell",Mark Isham,"Alors qu’il roule sur une autoroute déserte en direction de la Californie, Jim Halsey prend en auto-stop un dénommé John Ryder, un personnage étrange et inquiétant. Jim comprend tr",https://fr.web.img6.acsta.net/c_310_420/pictures/24/03/13/14/41/3157292.jpg,https://www.allocine.fr/film/fichefilm-36723/critiques/spectateurs/,https://www.allocine.fr/film/fichefilm-36723/similaire/
Mission,The Mission,1 octobre 1986,2h 05min,"Aventure,Drame,Historique","U.S.A.,Grande-Bretagne","4,1",9536,311,Roland Joffé,"Robert De Niro,Jeremy Irons,Ray McAnally,Cherie Lunghi,Aidan Quinn,Ronald Pickup,Liam Neeson,Chuck Low,Alvaro Guerrero",Ennio Morricone,"Au début du XVIIIe siècle, le frère jésuite Gabriel fonde une mission sur les terres des Indiens Guaranis. A la même époque et dans les mêmes lieux sévit Mendoza, aventurier mercen",https://fr.web.img5.acsta.net/c_310_420/pictures/19/05/29/17/19/0476947.jpg,https://www.allocine.fr/film/fichefilm-2152/critiques/spectateurs/,https://www.allocine.fr/film/fichefilm-2152/similaire/
Le Maître de guerre,The Heartbreak Ridge,4 mars 1987,2h 10min,"Action,Drame,Guerre",U.S.A.,"3,7",6045,172,Clint Eastwood,"Clint Eastwood,Moses Gunn,Marsha Mason,Everett McGill,Eileen Heckart,Bo Svenson,Mario Van Peebles,Boyd Gaines,Arlen Dean Snyder,Vincent Irizarry",Lennie Niehaus,"Un brillant sergent, Tom Highway qui ne supporte pas le temps de paix, rejoint son corps d'origine, le 2eme régiment de reconnaissance des Marines pour y former les jeunes recrues.",https://fr.web.img4.acsta.net/c_310_420/pictures/14/11/26/17/43/184508.jpg,https://www.allocine.fr/film/fichefilm-576/critiques/spectateurs/,https://www.allocine.fr/film/fichefilm-576/similaire/
Aliens le retour,Aliens,8 octobre 1986,2h 17min,"Action,Science Fiction",U.S.A.,"4,1",32398,1062,James Cameron,"Sigourney Weaver,Michael Biehn,Lance Henriksen,Paul Reiser,Carrie Henn,Bill Paxton,Jenette Goldstein,William Hope,Al Matthews,Mark Rolston,Ricco Ross,Daniel Kash,Cynthia Dale,Paul Maxwell,Alibe Parsons,William Armstrong,Jay Benedict",James Horner,"Après 57 ans de dérive dans l'espace, Ellen Ripley est secourue par la corporation Weyland-Yutani. Malgré son rapport concernant l’incident survenu sur le Nostromo, elle n’est pas ",https://fr.web.img5.acsta.net/c_310_420/pictures/17/06/29/12/12/066392.jpg,https://www.allocine.fr/film/fichefilm-2167/critiques/spectateurs/,https://www.allocine.fr/film/fichefilm-2167/similaire/
La Loi du désir,La Ley del Deseo,16 mars 1988,1h 44min,"Comédie dramatique,Thriller",Espagne,"3,8",529,39,Pedro Almodóvar,"Carmen Maura,Antonio Banderas,Manuela Velasco,Eusebio Poncela,Miguel Molina,Fernando Guillén,Nacho Martinez,Bibiana Fernández,Helga Liné,Germán Cobos,Fernando Guillén Cuervo,Marta Fernandez Muro,Alfonso Vallejo,Agustín Almodóvar,Rossy de Palma,Victoria Abril,Angie Gray","Pedro Almodóvar,Bernardo Bonezzi,Angel Luis Fernandez","Pablo, metteur en scène célèbre, est amoureux de Juan mais les relations entre les deux hommes sont difficiles. Pour tenter de l’oublier, il se précipite dans des aventures passagè",https://fr.web.img6.acsta.net/c_310_420/pictures/19/05/28/10/11/1406965.jpg,https://www.allocine.fr/film/fichefilm-3369/critiques/spectateurs/,https://www.allocine.fr/film/fichefilm-3369/similaire/
