title,original_title,date,duration,categories,countries,star_rating,notes,reviews,directors,actors,composers,summary,url_thumbnail,url_reviews,url_similar_movies
Equalizer,The Equalizer,1 octobre 2014,2h 12min,"Action,Policier,Thriller",U.S.A.,"3,9",12476,843,Antoine Fuqua,"Denzel Washington,Chloë Grace Moretz,Marton Csokas,Melissa Leo,Bill Pullman,Haley Bennett,Vladimir Kulich,E. Roger Mitchell,David Harbour,David Meunier,Alex Veadov,Robert Wahlberg,James Wilcox,Johnny Messner,Allen Maldonado,Meredith Prunty,Chanty Sok,Tait Fletcher,Billy 'V' Vigeant,Owen Burke (II),Alex Ziwak",Harry Gregson-Williams,"Pour McCall, la page était tournée. Il pensait en avoir fini avec son mystérieux passé. Mais lorsqu’il fait la connaissance de Teri, une jeune fille victime de gangsters russes vio",https://fr.web.img3.acsta.net/c_310_420/pictures/14/08/28/16/00/452053.jpg,https://www.allocine.fr/film/fichefilm-182873/critiques/spectateurs/,https://www.allocine.fr/film/fichefilm-182873/similaire/
La Prochaine fois je viserai le coeur,La Prochaine fois je viserai le coeur,12 novembre 2014,1h 51min,"Policier,Drame",France,"3,2",4448,452,Cédric Anger,"Guillaume Canet,Ana Girardot,Jean-Yves Berteloot,Patrick Azam,Arnaud Henriet,Douglas Attal,Pierick Tournier,Alexandre Carrière,Franck Andrieux,Alice de Lencquesaing,Hélène Vauquois,Jean-Paul Comart,Michel Cassagne,Laura Giudice,Annette Lowcay,Cédric Le Maoût,François-Dominique Blin,Jade Hénot",Grégoire Hetzel,"Pendant plusieurs mois, entre 1978 et 1979, les habitants de l’Oise se retrouvent plongés dans l’angoisse et la terreur : un maniaque sévit prenant pour cibles des jeunes femmes.",https://fr.web.img5.acsta.net/c_310_420/pictures/14/12/05/17/32/459922.jpg,https://www.allocine.fr/film/fichefilm-221898/critiques/spectateurs/,https://www.allocine.fr/film/fichefilm-221898/similaire/
Transcendance,Transcendence,25 juin 2014,1h 53min,"Science Fiction,Thriller","U.S.A.,Grande-Bretagne","2,6",8184,817,Wally Pfister,"Johnny Depp,Rebecca Hall,Paul Bettany,Cillian Murphy,Kate Mara,Cole Hauser,Morgan Freeman,Clifton Collins Jr.,Cory Hardrict,Falk Hentschel,Josh Stewart,Luce Rains,Fernando Chien,Xander Berkeley,Lukas Haas,Wallace Langham,Dennis Keiffer,Chad Brummett,Dylan Kenin,Olivia Taylor Dudley,James Burnett,Sam Quinn,Christopher Gartin,Colin Jones (II),John Trejo,Seth Adkins",Mychael Danna,"Dans un futur proche, un groupe de scientifiques tente de concevoir le premier ordinateur doté d’une conscience et capable de réfléchir de manière autonome. Ils doivent faire face ",https://fr.web.img5.acsta.net/c_310_420/pictures/14/05/05/15/38/543364.jpg,https://www.allocine.fr/film/fichefilm-214763/critiques/spectateurs/,https://www.allocine.fr/film/fichefilm-214763/similaire/
Le Labyrinthe,The Maze Runner,15 octobre 2014,1h 54min,"Action,Science Fiction",U.S.A.,"3,6",40286,1498,Wes Ball,"Dylan O'Brien,Aml Ameen,Will Poulter,Kaya Scodelario,Thomas Brodie-Sangster,Ki Hong Lee,Jacob Latimore,Blake Cooper,Dexter Darden,Chris Sheffield,Joe Adler,Alexander Flores,Patricia Clarkson,Don McManus,Michael Bow,Gustavo I. Ortiz,Bryce Romero,Darryl Harvey,Austin Reed Alleman",John Paesano,"Quand Thomas reprend connaissance, il est pris au piège avec un groupe d’autres garçons dans un labyrinthe géant dont le plan est modifié chaque nuit. Il n’a plus aucun souvenir du",https://fr.web.img6.acsta.net/c_310_420/pictures/14/09/18/14/58/418353.jpg,https://www.allocine.fr/film/fichefilm-188550/critiques/spectateurs/,https://www.allocine.fr/film/fichefilm-188550/similaire/
Gemma Bovery,Gemma Bovery,10 septembre 2014,1h 39min,"Comédie,Drame",France,"3,3",2904,348,Anne Fontaine,"Gemma Arterton,Fabrice Luchini,Jason Flemyng,Isabelle Candelier,Kacey Mottet Klein,Niels Schneider,Edith Scob,Mel Raido,Pip Torrens,Elsa Zylberstein,Pascale Arbillot,Philippe Uchan,Marie-Bénédicte Roy,Christian Sinniger",Bruno Coulais,"Martin est un ex-bobo parisien reconverti plus ou moins volontairement en boulanger d'un village normand. De ses ambitions de jeunesse, il lui reste une forte capacité d'imaginatio",https://fr.web.img4.acsta.net/c_310_420/pictures/14/07/28/11/43/326431.jpg,https://www.allocine.fr/film/fichefilm-219715/critiques/spectateurs/,https://www.allocine.fr/film/fichefilm-219715/similaire/
La French,La French,3 décembre 2014,2h 15min,"Action,Policier,Thriller","France,Belgique","4,1",12537,852,Cédric Jimenez,"Jean Dujardin,Gilles Lellouche,Benoît Magimel,Guillaume Gouix,Céline Sallette,Mélanie Doutey,Bruno Todeschini,Féodor Atkine,Moussa Maaskri,Eric Collado,Cyril Lecomte,Bernard Blancan,Gérard Meylan,Eric Fraticelli,Marco Panzani,Eric Godon,Pauline Burlet,Myriem Akheddiou,Christiane Conil,Xavier Alcan,John Flanders,Louis-Emmanuel Blanc,Philippe Petit,Laurent Casanova,Olivier Cabassut,Chris Tomneer,Alain Zef,Aran Bertetto",Guillaume Roussel,"Marseille. 1975. Pierre Michel, jeune magistrat venu de Metz avec femme et enfants, est nommé juge du grand banditisme. Il décide de s’attaquer à la French Connection, organisation",https://fr.web.img2.acsta.net/c_310_420/pictures/14/11/06/14/03/128118.jpg,https://www.allocine.fr/film/fichefilm-221419/critiques/spectateurs/,https://www.allocine.fr/film/fichefilm-221419/similaire/
Sex Tape,Sex Tape,10 septembre 2014,1h 35min,Comédie,U.S.A.,"1,8",3700,299,Jake Kasdan,"Cameron Diaz,Jason Segel,Rob Corddry,Ellie Kemper,Rob Lowe,Nat Faxon,Nancy Lenehan,Giselle Eisenberg,Jolene Blalock,Randall Park,Melissa Paulo,Timothy Brennen,Brina,Susan Garibotto,Joe Stapleton,Bo Cleary",Michael Andrews (IV),"Jay et Annie s’aiment, mais dix ans de mariage et deux enfants ont un peu érodé leur passion. Pour ranimer la flamme, ils décident de filmer leurs ébats lors d’une séance épique. L",https://fr.web.img4.acsta.net/c_310_420/pictures/14/08/12/14/59/426966.jpg,https://www.allocine.fr/film/fichefilm-205321/critiques/spectateurs/,https://www.allocine.fr/film/fichefilm-205321/similaire/
Exodus: Gods And Kings,Exodus: Gods And Kings,24 décembre 2014,2h 30min,"Action,Péplum","U.S.A.,Grande-Bretagne,Espagne","2,9",8052,862,Ridley Scott,"Christian Bale,Joel Edgerton,John Turturro,Aaron Paul,Ben Mendelsohn,Sigourney Weaver,Ben Kingsley,María Valverde,Dar Salim,Golshifteh Farahani,Indira Varma,Hiam Abbass,Emun Elliott,Kevork Malikyan,Ghassan Massoud,Barrie Martin,Andrew Tarbet,João Costa Menezes,Christopher Sciueref,Anton Alexander,Adrian Palmer,Sayed Kassem,Serhat Metin,Umit Ulgen,Gerard Monaco,Anna Savva",Alberto Iglesias,L’histoire d’un homme qui osa braver la puissance de tout un empire.,https://fr.web.img5.acsta.net/c_310_420/pictures/14/10/28/11/52/425795.jpg,https://www.allocine.fr/film/fichefilm-208430/critiques/spectateurs/,https://www.allocine.fr/film/fichefilm-208430/similaire/
Divergente,Divergent,9 avril 2014,2h 19min,"Action,Romance,Science Fiction",U.S.A.,"3,5",35335,1515,Neil Burger,"Shailene Woodley,Theo James,Kate Winslet,Zoë Kravitz,Ansel Elgort,Miles Teller,Jai Courtney,Maggie Q,Ben Lloyd-Hughes,Ray Stevenson,Ashley Judd,Tony Goldwyn,Mekhi Phifer,Christian Madsen,Casimere Jollette,Justine Wachsberger,Ben Lamb,Parker Mack,Will Blagrove,Joseph Aviel,Christopher Kahler",Junkie XL,"Tris vit dans un monde post-apocalyptique où la société est divisée en cinq clans (Audacieux, Érudits, Altruistes, Sincères, Fraternels). À 16 ans, elle doit choisir son appartenan",https://fr.web.img3.acsta.net/c_310_420/pictures/14/02/07/17/46/287879.jpg,https://www.allocine.fr/film/fichefilm-195022/critiques/spectateurs/,https://www.allocine.fr/film/fichefilm-195022/similaire/
Expendables 3,The Expendables 3,20 août 2014,2h 07min,Action,"U.S.A.,France","3,0",7319,689,Patrick Hughes (II),"Sylvester Stallone,Jason Statham,Arnold Schwarzenegger,Harrison Ford,Mel Gibson,Antonio Banderas,Jet Li,Wesley Snipes,Dolph Lundgren,Kelsey Grammer,Randy Couture,Terry Crews,Kellan Lutz,Ronda Rousey,Glen Powell,Victor Ortiz,Robert Davi,Natalie Burn,Sarai Givaty,Harry Anichkin,Velizar Binev,Anton Poriazov",Brian Tyler,"Barney, Christmas et le reste de l’équipe affrontent Conrad Stonebanks, qui fut autrefois le fondateur des Expendables avec Barney. Stonebanks devint par la suite un redoutable tra",https://fr.web.img6.acsta.net/c_310_420/pictures/14/07/10/11/30/285929.jpg,https://www.allocine.fr/film/fichefilm-205445/critiques/spectateurs/,https://www.allocine.fr/film/fichefilm-205445/similaire/
Un moment d'égarement,Un moment d'égarement,24 juin 2015,1h 45min,"Comédie,Drame",France,"3,1",5582,484,Jean-François Richet,"Vincent Cassel,François Cluzet,Lola Le Lann,Alice Isaaz,Philippe Nahon,Annelise Hesme,Louka Meliava,Noémie Merlant,Pierre-Marie Mosconi,Thomas Bronzini de Caraffa,Jules Pelissier",Philippe Rombi,"Antoine et Laurent, amis de longue date, passent leurs vacances en Corse avec leurs filles respectives : Louna, 17 ans et Marie, 18 ans.  Un soir sur la plage, Louna séduit Laurent",https://fr.web.img4.acsta.net/c_310_420/pictures/15/06/01/12/29/207428.jpg,https://www.allocine.fr/film/fichefilm-228542/critiques/spectateurs/,https://www.allocine.fr/film/fichefilm-228542/similaire/
Gone Girl,Gone Girl,8 octobre 2014,2h 29min,"Policier,Drame,Thriller",U.S.A.,"4,3",44479,2036,David Fincher,"Ben Affleck,Rosamund Pike,Neil Patrick Harris,Tyler Perry,Carrie Coon,Kim Dickens,Patrick Fugit,Emily Ratajkowski,Missi Pyle,Casey Wilson,David Clennon,Boyd Holbrook,Lola Kirke,Lisa Banes,Lee Norris,Scoot McNairy,Sela Ward,Kathleen Rose Perkins,Jamie McShane,Lynn Adrianna,Lars Slind,Cooper Thornton,Thomas R. Baker,Cyd Strittmatter,Leonard Kelly-Young,Blake Sheldon,Darin Cooper","Trent Reznor,Atticus Ross","À l’occasion de son cinquième anniversaire de mariage, Nick Dunne signale la disparition de sa femme, Amy. Sous la pression de la police et l’affolement des médias, l’image du coup",https://fr.web.img3.acsta.net/c_310_420/pictures/14/09/11/17/05/508784.jpg,https://www.allocine.fr/film/fichefilm-217882/critiques/spectateurs/,https://www.allocine.fr/film/fichefilm-217882/similaire/
Fury,Fury,22 octobre 2014,2h 14min,"Action,Drame,Guerre","U.S.A.,Grande-Bretagne,Chine","4,1",25078,1099,David Ayer,"Brad Pitt,Shia LaBeouf,Logan Lerman,Michael Peña,Jon Bernthal,Jim Parrack,Brad William Henke,Jason Isaacs,Xavier Samuel,Anamaria Marinca,Alicia von Rittberg,Scott Eastwood,Laurence Spellman,Daniel Betts,Adam Ganne,Eric Kofi Abrefa,Osi Okerafor,John MacMillan,Marek Oravec,Kyle Soller,Jake Curran,Branko Tomović,Jack Bannon (II),Orion Lee,Vivien Bridson,Christian Contreras,Stella Stocker",Steven Price (II),"Avril 1945. Les Alliés mènent leur ultime offensive en Europe. À bord d’un tank Sherman, le sergent Wardaddy et ses quatre hommes s’engagent dans une mission à très haut risque bie",https://fr.web.img3.acsta.net/c_310_420/pictures/14/09/22/16/44/411457.jpg,https://www.allocine.fr/film/fichefilm-218759/critiques/spectateurs/,https://www.allocine.fr/film/fichefilm-218759/similaire/
Les Nouveaux sauvages,Relatos Salvajes,14 janvier 2015,2h 02min,"Comédie,Drame","Argentine,Espagne","4,1",7566,595,Damián Szifron,"Ricardo Darín,Oscar Martinez,Leonardo Sbaraglia,Erica Rivas,Dario Grandinetti,Julieta Zylberberg,Rita Cortese,María Marull,Mónica Villa,César Bordón,Walter Donado,Nancy Dupláa,María Onetto,Alan Daicz,Osmar Núñez,Germán De Silva,Diego Gentile",Gustavo Santaolalla,"L'inégalité, l'injustice et l'exigence auxquelles nous expose le monde où l'on vit provoquent du stress et des dépressions chez beaucoup de gens. Certains craquent. Les Nouveaux sa",https://fr.web.img5.acsta.net/c_310_420/pictures/14/11/13/16/57/346941.jpg,https://www.allocine.fr/film/fichefilm-221270/critiques/spectateurs/,https://www.allocine.fr/film/fichefilm-221270/similaire/
La Tête haute,La Tête haute,13 mai 2015,2h 00min,Drame,France,"4,0",8093,454,Emmanuelle Bercot,"Catherine Deneuve,Rod Paradot,Benoît Magimel,Sara Forestier,Diane Rouxel,Elizabeth Mazev,Anne Suarez,Christophe Meynet,Martin Loizillon,Catherine Salée,Ludovic Berthillot,Michel Masiero,Marie Piemontese",,"Le parcours éducatif de Malony, de six à dix-huit ans, qu’une juge des enfants et un éducateur tentent inlassablement de sauver.",https://fr.web.img6.acsta.net/c_310_420/pictures/15/05/06/16/41/334715.jpg,https://www.allocine.fr/film/fichefilm-224999/critiques/spectateurs/,https://www.allocine.fr/film/fichefilm-224999/similaire/
Sous Les Jupes Des Filles,Sous Les Jupes Des Filles,4 juin 2014,1h 56min,Comédie,France,"2,6",4544,732,Audrey Dana,"Isabelle Adjani,Vanessa Paradis,Sylvie Testud,Laetitia Casta,Audrey Dana,Julie Ferrier,Marina Hands,Alice Belaïdi,Audrey Fleurot,Géraldine Nakache,Alice Taglioni,Stanley Weber,Guillaume Gouix,Marc Lavoine,Pascal Elbé,Nicolas Briançon,Alex Lutz,Laure Calamy,Rodolphe Dana,Karine Valmer,Blandine Ruiz,Fabrice Abraham,Clara Joly,Samuel Aouizerate,Raphael Aouizerate,Benjamin Garnier,Christophe Beudet",Imany,Paris. 28 premiers jours du printemps. 11 femmes.,https://fr.web.img2.acsta.net/c_310_420/pictures/14/04/03/14/03/446077.jpg,https://www.allocine.fr/film/fichefilm-221527/critiques/spectateurs/,https://www.allocine.fr/film/fichefilm-221527/similaire/
Sils Maria,Clouds of Sils Maria,20 août 2014,2h 04min,Drame,"France,Suisse,Allemagne","3,4",2602,268,Olivier Assayas,"Juliette Binoche,Kristen Stewart,Chloë Grace Moretz,Lars Eidinger,Johnny Flynn,Angela Winkler,Hanns Zischler,Nora von Waldstätten,Brady Corbet,Aljoscha Stadelmann,Claire Tran,Ben Posener,Luise Berndt,Gilles Tschudi,Sean McDonagh,Steffen Mennekes,Jerry Kwarteng,Alister Mazzotti,Frank M. Ahearn",,"À dix-huit ans, Maria Enders a connu le succès au théâtre en incarnant Sigrid, jeune fille ambitieuse et au charme trouble qui conduit au suicide une femme plus mûre, Helena. Vingt",https://fr.web.img5.acsta.net/c_310_420/pictures/14/08/25/11/45/454322.jpg,https://www.allocine.fr/film/fichefilm-220034/critiques/spectateurs/,https://www.allocine.fr/film/fichefilm-220034/similaire/
John Wick,John Wick,29 octobre 2014,1h 41min,"Action,Thriller","Canada,Chine,U.S.A.","3,7",13513,816,"David Leitch,Chad Stahelski","Keanu Reeves,Michael Nyqvist,Alfie Allen,Willem Dafoe,Adrianne Palicki,Bridget Moynahan,Ian McShane,John Leguizamo,Dean Winters,Omer Barnea,Toby Leonard Moore,Keith Jardine,Tait Fletcher,Kazy Tauginas,Daniel Bernhardt,Bridget Regan,Lance Reddick,David Patrick Kelly,Kevin Nash,Clarke Peters,Thomas Sadoski,Randall Duk Kim,Stefanie Bari,Alex Ziwak","Tyler Bates,Joel J. Richard","Depuis la mort de sa femme bien-aimée, John Wick passe ses journées à retaper sa Ford Mustang de 1969, avec pour seule compagnie sa chienne Daisy. Il mène une vie sans histoire, ju",https://fr.web.img2.acsta.net/c_310_420/pictures/14/10/08/11/49/255061.jpg,https://www.allocine.fr/film/fichefilm-221387/critiques/spectateurs/,https://www.allocine.fr/film/fichefilm-221387/similaire/
Une merveilleuse histoire du temps,The Theory of Everything,21 janvier 2015,2h 03min,"Biopic,Drame",Grande-Bretagne,"4,2",11702,523,James Marsh,"Eddie Redmayne,Felicity Jones,Tom Prior,Harry Lloyd,Alice Orr-Ewing,David Thewlis,Michael Marcus,Emily Watson,Thomas Morrison,Guy Oliver-Watts,Simon McBurney,Lucy Chappell,Charlotte Hope,Abigail Cruttenden,Christian McKay,Nicola Sloane,Adam Godley,Enzo Cilenti,Eileen Davies,Simon Chandler",Jóhann Jóhannsson,"1963, en Angleterre, Stephen, brillant étudiant en Cosmologie à l’Université de Cambridge, entend bien donner une réponse simple et efficace au mystère de la création de l’univers.",https://fr.web.img3.acsta.net/c_310_420/pictures/14/10/31/17/54/461500.jpg,https://www.allocine.fr/film/fichefilm-222221/critiques/spectateurs/,https://www.allocine.fr/film/fichefilm-222221/similaire/
Imitation Game,The Imitation Game,28 janvier 2015,1h 55min,"Biopic,Drame",U.S.A.,"4,3",34829,1029,Morten Tyldum,"Benedict Cumberbatch,Keira Knightley,Matthew Goode,Mark Strong,Rory Kinnear,Charles Dance,Allen Leech,Matthew Beard,Alex Lawther,Tuppence Middleton,Jack Bannon (II),Steven Waddington,Victoria Wicks,James Northcote,Tom Goodman-Hill,Ancuta Breaban,Hayley Joanne Bacon,Lee Asquith-Coe,Will Bowden,Luke Hope,Leigh Dent,Denis Khoroshko,Ilan Goodman",Alexandre Desplat,"1940 : Alan Turing, mathématicien, cryptologue, est chargé par le gouvernement Britannique de percer le secret de la célèbre machine de cryptage allemande Enigma, réputée inviolabl",https://fr.web.img6.acsta.net/c_310_420/pictures/15/01/09/16/14/573252.jpg,https://www.allocine.fr/film/fichefilm-198371/critiques/spectateurs/,https://www.allocine.fr/film/fichefilm-198371/similaire/
On voulait tout casser,On voulait tout casser,3 juin 2015,1h 26min,Comédie dramatique,France,"2,8",1199,134,Philippe Guillard,"Kad Merad,Charles Berling,Benoît Magimel,Vincent Moscato,Jean-François Cayrey,Anne Charrier,Cécile Belin,Emma Colberti,Elsa Mollien,Abbes Zahmani,Marc Robert,Jules Houplain","Maxime Lebidois,Roméo Guillard","Cinq amis depuis plus de trente ans, ayant renoncé depuis longtemps à leurs rêves d’adolescents, découvrent un beau jour que le plus assagi de la bande plaque tout pour faire son t",https://fr.web.img5.acsta.net/c_310_420/pictures/15/04/21/12/57/564776.jpg,https://www.allocine.fr/film/fichefilm-229868/critiques/spectateurs/,https://www.allocine.fr/film/fichefilm-229868/similaire/
Lucy,Lucy,6 août 2014,1h 29min,"Action,Science Fiction",France,"2,9",50944,3210,Luc Besson,"Scarlett Johansson,Morgan Freeman,Min-sik Choi,Lio Tipton,Amr Waked,Pilou Asbæk,Claire Tran,Mason Lee,Julian Rhind-Tutt,Frédéric Chau,Paul Chan,Jan Oliver Schroeder,François Legrand,Isabelle Cagnat,Cédric Chevalme,Christophe Tek,Loïc Brabant,Nicolas Phongpheth,Julien Personnaz,Renaud Cestre,Pascal Loison,Pierre Gérard,Bob Martet,Luca Angeletti,Wolfgang Pissors",Eric Serra,"A la suite de circonstances indépendantes de sa volonté, une jeune étudiante voit ses capacités intellectuelles se développer à l’infini. Elle « colonise » son cerveau, et acquiert",https://fr.web.img4.acsta.net/c_310_420/pictures/14/06/05/09/47/324245.jpg,https://www.allocine.fr/film/fichefilm-186452/critiques/spectateurs/,https://www.allocine.fr/film/fichefilm-186452/similaire/
